,name,parents
1086,"('name:Genna Lannister degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000371735')",betweenness-1diversity-2pagerank-1peel0degree-1
1087,"('name:Grunt degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000481448')",betweenness-1diversity-2pagerank-1peel0degree-1
1088,"('name:Hairy Hal degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000451397')",betweenness-1diversity-2pagerank-1peel0degree-1
1089,"('name:Harrold Hardyng degree:3 peel:3 diversity:0.636514168 betweenness:', '8.45e-06 pagerank:0.000432205')",betweenness-1diversity-2pagerank-1peel0degree-1
1090,"('name:Narbert degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000445231')",betweenness-1diversity-2pagerank-1peel0degree-1
1091,"('name:Utherydes Wayn degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000408889')",betweenness-1diversity-2pagerank-1peel0degree-1
1092,"('name:Vyman degree:3 peel:3 diversity:0.636514168 betweenness:', '5.8e-06 pagerank:0.000441609')",betweenness-1diversity-2pagerank-1peel0degree-1
1093,"('name:Marwyn degree:3 peel:3 diversity:0.636514168 betweenness:', '0.000561925 pagerank:0.00046376')",betweenness4diversity-2pagerank-1peel0degree-1
1094,"('name:Robar Royce degree:3 peel:3 diversity:0.636514168 betweenness:', '5.02e-05 pagerank:0.000368354')",betweenness0diversity-2pagerank-1peel0degree-1
1095,"('name:Alebelly degree:4 peel:3 diversity:1.386294361 betweenness:', '7.13e-06 pagerank:0.000451938')",betweenness-1diversity1pagerank-1peel0degree-1
1096,"('name:Karyl Vance degree:4 peel:3 diversity:1.386294361 betweenness:', '2.09e-05 pagerank:0.000480061')",betweenness-1diversity1pagerank-1peel0degree-1
1097,"('name:Lyn Corbray degree:4 peel:3 diversity:1.386294361 betweenness:', '2.1e-05 pagerank:0.000497425')",betweenness-1diversity1pagerank-1peel0degree-1
1098,"('name:Sigorn degree:4 peel:3 diversity:1.386294361 betweenness:', '5.42e-05 pagerank:0.000410478')",betweenness-1diversity1pagerank-1peel0degree-1
1099,"('name:Helman Tallhart degree:4 peel:3 diversity:1.386294361 betweenness:', '0.000136037 pagerank:0.000439299')",betweenness1diversity1pagerank-1peel0degree-1
1100,"('name:Tytos Blackwood degree:5 peel:3 diversity:1.33217904 betweenness:', '0.000104712 pagerank:0.000478893')",betweenness0diversity1pagerank-1peel0degree-1
1101,"('name:Alys Karstark degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.00050154')",betweenness-1diversity0pagerank-1peel0degree-1
1102,"('name:Amerei Frey degree:3 peel:3 diversity:1.098612289 betweenness:', '2.3e-06 pagerank:0.000412983')",betweenness-1diversity0pagerank-1peel0degree-1
1103,"('name:Arron degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000520314')",betweenness-1diversity0pagerank-1peel0degree-1
1104,"('name:Balman Byrch degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000466159')",betweenness-1diversity0pagerank-1peel0degree-1
1105,"('name:Chiggen degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000362125')",betweenness-1diversity0pagerank-1peel0degree-1
1106,"('name:Dalbridge degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000366312')",betweenness-1diversity0pagerank-1peel0degree-1
1107,"('name:Daven Lannister degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.00039655')",betweenness-1diversity0pagerank-1peel0degree-1
1108,"('name:Emrick degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000475367')",betweenness-1diversity0pagerank-1peel0degree-1
1109,"('name:Errok degree:3 peel:3 diversity:1.098612289 betweenness:', '1.06e-06 pagerank:0.000457692')",betweenness-1diversity0pagerank-1peel0degree-1
1110,"('name:Grigg degree:3 peel:3 diversity:1.098612289 betweenness:', '1.06e-06 pagerank:0.000476586')",betweenness-1diversity0pagerank-1peel0degree-1
1111,"('name:Hop Robin degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000386465')",betweenness-1diversity0pagerank-1peel0degree-1
1112,"('name:Jarman Buckwell degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000380445')",betweenness-1diversity0pagerank-1peel0degree-1
1113,"('name:Kasporio degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000327866')",betweenness-1diversity0pagerank-1peel0degree-1
1114,"('name:Khorane Sathmantes degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000331911')",betweenness-1diversity0pagerank-1peel0degree-1
1115,"('name:Lamprey degree:4 peel:3 diversity:1.039720771 betweenness:', '1.06e-06 pagerank:0.000484811')",betweenness-1diversity0pagerank-1peel0degree-1
1116,"('name:Leobald Tallhart degree:3 peel:3 diversity:1.098612289 betweenness:', '2.05e-05 pagerank:0.000399025')",betweenness-1diversity0pagerank-1peel0degree-1
1117,"('name:Myranda Royce degree:3 peel:3 diversity:1.098612289 betweenness:', '2.21e-05 pagerank:0.000383831')",betweenness-1diversity0pagerank-1peel0degree-1
1118,"('name:Osfryd Kettleblack degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000420289')",betweenness-1diversity0pagerank-1peel0degree-1
1119,"('name:Patrek of Kings Mountain degree:4 peel:3 diversity:1.039720771 betweenness:', '1.06e-06 pagerank:0.000480282')",betweenness-1diversity0pagerank-1peel0degree-1
1120,"('name:Porridge degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000402686')",betweenness-1diversity0pagerank-1peel0degree-1
1121,"('name:Qavo Nogarys degree:3 peel:3 diversity:1.098612289 betweenness:', '2.88e-05 pagerank:0.000362687')",betweenness-1diversity0pagerank-1peel0degree-1
1122,"('name:Robin Flint degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000333527')",betweenness-1diversity0pagerank-1peel0degree-1
1123,"('name:Steelskin degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000324408')",betweenness-1diversity0pagerank-1peel0degree-1
1124,"('name:Stonesnake degree:4 peel:3 diversity:1.039720771 betweenness:', '2.11e-06 pagerank:0.000514585')",betweenness-1diversity0pagerank-1peel0degree-1
1125,"('name:Sweets degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000393154')",betweenness-1diversity0pagerank-1peel0degree-1
1126,"('name:Symon Silver Tongue degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000325363')",betweenness-1diversity0pagerank-1peel0degree-1
1127,"('name:Toregg degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000423017')",betweenness-1diversity0pagerank-1peel0degree-1
1128,"('name:Tybero Istarion degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000428926')",betweenness-1diversity0pagerank-1peel0degree-1
1129,"('name:Yellow Dick degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000444504')",betweenness-1diversity0pagerank-1peel0degree-1
1130,"('name:Grazhar degree:3 peel:3 diversity:1.098612289 betweenness:', '3.76e-05 pagerank:0.000439397')",betweenness0diversity0pagerank-1peel0degree-1
1131,"('name:Harren Hoare degree:3 peel:3 diversity:1.098612289 betweenness:', '7.67e-05 pagerank:0.000409919')",betweenness0diversity0pagerank-1peel0degree-1
1132,"('name:Jason Mallister degree:3 peel:3 diversity:1.098612289 betweenness:', '6.51e-05 pagerank:0.000365624')",betweenness0diversity0pagerank-1peel0degree-1
1133,"('name:Pia degree:4 peel:3 diversity:1.039720771 betweenness:', '0.000130851 pagerank:0.000463067')",betweenness0diversity0pagerank-1peel0degree-1
1134,"('name:Tycho Nestoris degree:3 peel:3 diversity:1.098612289 betweenness:', '0.000534001 pagerank:0.000460313')",betweenness4diversity0pagerank-1peel0degree-1
1135,"('name:Wyl (guard) degree:4 peel:3 diversity:1.039720771 betweenness:', '0.000269369 pagerank:0.000418843')",betweenness2diversity0pagerank-1peel0degree-1
1136,"('name:Lambert Turnberry degree:3 peel:3 diversity:0.0 betweenness:', '1.06e-06 pagerank:0.000397737')",betweenness0diversity-4pagerank-1peel0degree-1
1137,"('name:Arthur Dayne degree:5 peel:3 diversity:1.609437912 betweenness:', '0.005297159 pagerank:0.001060521')",betweenness1diversity0pagerank2peel0degree-1
1138,"('name:Justin Massey degree:5 peel:3 diversity:1.33217904 betweenness:', '4.8e-05 pagerank:0.000994606')",betweenness-1diversity0pagerank2peel0degree-1
1139,"('name:Wex Pyke degree:5 peel:3 diversity:1.609437912 betweenness:', '0.002152951 pagerank:0.00097706')",betweenness-1diversity0pagerank2peel0degree-1
1140,"('name:Hagen degree:6 peel:3 diversity:0.867563228 betweenness:', '0.001299751 pagerank:0.000997847')",betweenness0diversity-2pagerank2peel0degree-1
1141,"('name:Rodrik Harlaw degree:7 peel:3 diversity:1.004242473 betweenness:', '0.002132001 pagerank:0.001142976')",betweenness0diversity-1pagerank2peel0degree-1
1142,"('name:Baelor I Targaryen degree:3 peel:3 diversity:0.0 betweenness:', '0.0 pagerank:0.000316271')",betweenness0diversity-1pagerank-2peel0degree-1
1143,"('name:Beth Cassel degree:3 peel:3 diversity:0.0 betweenness:', '0.0 pagerank:0.000317037')",betweenness0diversity-1pagerank-2peel0degree-1
1144,"('name:High Septon (fat one) degree:3 peel:3 diversity:0.0 betweenness:', '0.0 pagerank:0.000299908')",betweenness0diversity-1pagerank-2peel0degree-1
1145,"('name:Eon Hunter degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.00029378')",betweenness0diversity1pagerank-2peel0degree-1
1146,"('name:Bryce Caron degree:5 peel:3 diversity:1.33217904 betweenness:', '0.005174682 pagerank:0.000780848')",betweenness1diversity0pagerank1peel0degree-1
1147,"('name:Qezza degree:5 peel:3 diversity:1.33217904 betweenness:', '0.000106433 pagerank:0.000796912')",betweenness-1diversity0pagerank1peel0degree-1
1148,"('name:Yezzan zo Qaggaz degree:5 peel:3 diversity:1.33217904 betweenness:', '5.81e-06 pagerank:0.000861203')",betweenness-1diversity0pagerank1peel0degree-1
1149,"('name:Grimtongue degree:4 peel:3 diversity:1.039720771 betweenness:', '0.001271235 pagerank:0.000876535')",betweenness1diversity-1pagerank1peel0degree-1
1150,"('name:Meribald degree:5 peel:3 diversity:1.054920168 betweenness:', '1.66e-05 pagerank:0.00087892')",betweenness-1diversity-1pagerank1peel0degree-1
1151,"('name:Nute degree:4 peel:3 diversity:1.039720771 betweenness:', '8.98e-06 pagerank:0.000926631')",betweenness-1diversity-1pagerank1peel0degree-1
1152,"('name:Unella degree:4 peel:3 diversity:1.039720771 betweenness:', '3.17e-06 pagerank:0.000862194')",betweenness-1diversity-1pagerank1peel0degree-1
1153,"('name:Tristifer Botley degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000803304')",betweenness0diversity-2pagerank1peel0degree-1
1154,"('name:Varamyr degree:6 peel:3 diversity:1.242453325 betweenness:', '0.007537665 pagerank:0.001419966')",betweenness0diversity0pagerank4peel0degree-1
1155,"('name:Aggar degree:4 peel:2 diversity:1.039720771 betweenness:', '0.007996771 pagerank:0.001118448')",betweenness0diversity0pagerank4peel-1degree-1
1156,"('name:Alerie Hightower degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000245362')",betweenness-1diversity-3pagerank-1peel-1degree-1
1157,"('name:Clubfoot Karl degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000292428')",betweenness-1diversity-3pagerank-1peel-1degree-1
1158,"('name:Colen of Greenpools degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000281137')",betweenness-1diversity-3pagerank-1peel-1degree-1
1159,"('name:Desmond degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000259839')",betweenness-1diversity-3pagerank-1peel-1degree-1
1160,"('name:Dirk degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000303233')",betweenness-1diversity-3pagerank-1peel-1degree-1
1161,"('name:Hallyne degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000262194')",betweenness-1diversity-3pagerank-1peel-1degree-1
1162,"('name:Humfrey Hewett degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000366511')",betweenness-1diversity-3pagerank-1peel-1degree-1
1163,"('name:Joramun degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000300797')",betweenness-1diversity-3pagerank-1peel-1degree-1
1164,"('name:Kojja Mo degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000349181')",betweenness-1diversity-3pagerank-1peel-1degree-1
1165,"('name:Oswell Kettleblack degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000272067')",betweenness-1diversity-3pagerank-1peel-1degree-1
1166,"('name:Preston Greenfield degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000244527')",betweenness-1diversity-3pagerank-1peel-1degree-1
1167,"('name:Quellon Greyjoy degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000366511')",betweenness-1diversity-3pagerank-1peel-1degree-1
1168,"('name:Raymun Darry degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000299085')",betweenness-1diversity-3pagerank-1peel-1degree-1
1169,"('name:Robin Ryger degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000316213')",betweenness-1diversity-3pagerank-1peel-1degree-1
1170,"('name:Steffon Baratheon degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.00025158')",betweenness-1diversity-3pagerank-1peel-1degree-1
1171,"('name:Vylarr degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000273664')",betweenness-1diversity-3pagerank-1peel-1degree-1
1172,"('name:Walda Frey (daughter of Merrett) degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000279242')",betweenness-1diversity-3pagerank-1peel-1degree-1
1173,"('name:Willam Dustin degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000254327')",betweenness-1diversity-3pagerank-1peel-1degree-1
1174,"('name:Wylis Manderly degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000248762')",betweenness-1diversity-3pagerank-1peel-1degree-1
1175,"('name:Gawen Westerling degree:2 peel:2 diversity:0.0 betweenness:', '2.64e-06 pagerank:0.000312257')",betweenness4diversity-3pagerank-1peel-1degree-1
1176,"('name:Allar Deem degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000257008')",betweenness-1diversity0pagerank-1peel-1degree-1
1177,"('name:Anders Yronwood degree:2 peel:2 diversity:0.693147181 betweenness:', '1.66e-05 pagerank:0.000280168')",betweenness-1diversity0pagerank-1peel-1degree-1
1178,"('name:Bannen degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00037383')",betweenness-1diversity0pagerank-1peel-1degree-1
1179,"('name:Ben Bones degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000325274')",betweenness-1diversity0pagerank-1peel-1degree-1
1180,"('name:Benethon Scales degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000312033')",betweenness-1diversity0pagerank-1peel-1degree-1
1181,"('name:Big Boil degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000258542')",betweenness-1diversity0pagerank-1peel-1degree-1
1182,"('name:Brella degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.0003005')",betweenness-1diversity0pagerank-1peel-1degree-1
1183,"('name:Brynden Rivers degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000345825')",betweenness-1diversity0pagerank-1peel-1degree-1
1184,"('name:Butterbumps degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000288816')",betweenness-1diversity0pagerank-1peel-1degree-1
1185,"('name:Chayle degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000296296')",betweenness-1diversity0pagerank-1peel-1degree-1
1186,"('name:Clement Piper degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000329309')",betweenness-1diversity0pagerank-1peel-1degree-1
1187,"('name:Daemon Sand degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000256672')",betweenness-1diversity0pagerank-1peel-1degree-1
1188,"('name:Daryn Hornwood degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000310475')",betweenness-1diversity0pagerank-1peel-1degree-1
1189,"('name:Denyo Terys degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000380068')",betweenness-1diversity0pagerank-1peel-1degree-1
1190,"('name:Dick Follard degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000294019')",betweenness-1diversity0pagerank-1peel-1degree-1
1191,"('name:Drennan degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000379843')",betweenness-1diversity0pagerank-1peel-1degree-1
1192,"('name:Forley Prester degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000268983')",betweenness-1diversity0pagerank-1peel-1degree-1
1193,"('name:Frenya degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000381121')",betweenness-1diversity0pagerank-1peel-1degree-1
1194,"('name:Fulk degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000312726')",betweenness-1diversity0pagerank-1peel-1degree-1
1195,"('name:Garth (Wolfs Den) degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000324762')",betweenness-1diversity0pagerank-1peel-1degree-1
1196,"('name:Gendel degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000385128')",betweenness-1diversity0pagerank-1peel-1degree-1
1197,"('name:Ghael degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000386775')",betweenness-1diversity0pagerank-1peel-1degree-1
1198,"('name:Gorne degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000385128')",betweenness-1diversity0pagerank-1peel-1degree-1
1199,"('name:Guncer Sunglass degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000274918')",betweenness-1diversity0pagerank-1peel-1degree-1
1200,"('name:Harra degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000367546')",betweenness-1diversity0pagerank-1peel-1degree-1
1201,"('name:Hayhead degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000305517')",betweenness-1diversity0pagerank-1peel-1degree-1
1202,"('name:Heward degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000316455')",betweenness-1diversity0pagerank-1peel-1degree-1
1203,"('name:Howland Reed degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000245938')",betweenness-1diversity0pagerank-1peel-1degree-1
1204,"('name:Husband degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000279971')",betweenness-1diversity0pagerank-1peel-1degree-1
1205,"('name:Jommo degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000329759')",betweenness-1diversity0pagerank-1peel-1degree-1
1206,"('name:Jon Umber (Smalljon) degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000293296')",betweenness-1diversity0pagerank-1peel-1degree-1
1207,"('name:Jonos Bracken degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00034895')",betweenness-1diversity0pagerank-1peel-1degree-1
1208,"('name:Joseth degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000254404')",betweenness-1diversity0pagerank-1peel-1degree-1
1209,"('name:Kedry degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000303343')",betweenness-1diversity0pagerank-1peel-1degree-1
1210,"('name:Koss degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000279078')",betweenness-1diversity0pagerank-1peel-1degree-1
1211,"('name:Kraznys mo Nakloz degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000414261')",betweenness-1diversity0pagerank-1peel-1degree-1
1212,"('name:Leaf degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000286834')",betweenness-1diversity0pagerank-1peel-1degree-1
1213,"('name:Leona Woolfield degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00029457')",betweenness-1diversity0pagerank-1peel-1degree-1
1214,"('name:Lyonel Corbray degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000317103')",betweenness-1diversity0pagerank-1peel-1degree-1
1215,"('name:Mag Mar Tun Doh Weg degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000295555')",betweenness-1diversity0pagerank-1peel-1degree-1
1216,"('name:Maggy degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000346189')",betweenness-1diversity0pagerank-1peel-1degree-1
1217,"('name:Mariya Darry degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000305805')",betweenness-1diversity0pagerank-1peel-1degree-1
1218,"('name:Marlon Manderly degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000291112')",betweenness-1diversity0pagerank-1peel-1degree-1
1219,"('name:Marselen degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000408268')",betweenness-1diversity0pagerank-1peel-1degree-1
1220,"('name:Marya Seaworth degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000383786')",betweenness-1diversity0pagerank-1peel-1degree-1
1221,"('name:Merrett Frey degree:2 peel:2 diversity:0.693147181 betweenness:', '8.77e-06 pagerank:0.000262151')",betweenness-1diversity0pagerank-1peel-1degree-1
1222,"('name:Mezzara degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000332411')",betweenness-1diversity0pagerank-1peel-1degree-1
1223,"('name:Morrec degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000397546')",betweenness-1diversity0pagerank-1peel-1degree-1
1224,"('name:Myles Toyne degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000376496')",betweenness-1diversity0pagerank-1peel-1degree-1
1225,"('name:Olyvar Frey degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000372516')",betweenness-1diversity0pagerank-1peel-1degree-1
1226,"('name:Orell degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00029155')",betweenness-1diversity0pagerank-1peel-1degree-1
1227,"('name:Oznak zo Pahl degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000327679')",betweenness-1diversity0pagerank-1peel-1degree-1
1228,"('name:Palla degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.0002796')",betweenness-1diversity0pagerank-1peel-1degree-1
1229,"('name:Perwyn Frey degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000324745')",betweenness-1diversity0pagerank-1peel-1degree-1
1230,"('name:Petyr Frey degree:2 peel:2 diversity:0.693147181 betweenness:', '1.06e-06 pagerank:0.000294765')",betweenness-1diversity0pagerank-1peel-1degree-1
1231,"('name:Quhuru Mo degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000311279')",betweenness-1diversity0pagerank-1peel-1degree-1
1232,"('name:Ralf Stonehouse degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00036651')",betweenness-1diversity0pagerank-1peel-1degree-1
1233,"('name:Reek degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000277816')",betweenness-1diversity0pagerank-1peel-1degree-1
1234,"('name:Rhaella Targaryen degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00025335')",betweenness-1diversity0pagerank-1peel-1degree-1
1235,"('name:Richard Horpe degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00037009')",betweenness-1diversity0pagerank-1peel-1degree-1
1236,"('name:Rickard Stark degree:2 peel:2 diversity:0.693147181 betweenness:', '6.48e-06 pagerank:0.000263685')",betweenness-1diversity0pagerank-1peel-1degree-1
1237,"('name:Roger Ryswell degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000321248')",betweenness-1diversity0pagerank-1peel-1degree-1
1238,"('name:Rollam Westerling degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000298771')",betweenness-1diversity0pagerank-1peel-1degree-1
1239,"('name:Ronnet Connington degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000260535')",betweenness-1diversity0pagerank-1peel-1degree-1
1240,"('name:Rory degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000326228')",betweenness-1diversity0pagerank-1peel-1degree-1
1241,"('name:Scar degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00032711')",betweenness-1diversity0pagerank-1peel-1degree-1
1242,"('name:Senelle degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00029625')",betweenness-1diversity0pagerank-1peel-1degree-1
1243,"('name:Stiv degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000257121')",betweenness-1diversity0pagerank-1peel-1degree-1
1244,"('name:Sybelle Glover degree:2 peel:2 diversity:0.693147181 betweenness:', '1.81e-05 pagerank:0.00037011')",betweenness-1diversity0pagerank-1peel-1degree-1
1245,"('name:Talea degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000355607')",betweenness-1diversity0pagerank-1peel-1degree-1
1246,"('name:Ternesio Terys degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000330469')",betweenness-1diversity0pagerank-1peel-1degree-1
1247,"('name:Theomore degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000270385')",betweenness-1diversity0pagerank-1peel-1degree-1
1248,"('name:Torrhen Stark degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000286139')",betweenness-1diversity0pagerank-1peel-1degree-1
1249,"('name:Urzen degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000353687')",betweenness-1diversity0pagerank-1peel-1degree-1
1250,"('name:Werlag degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000360739')",betweenness-1diversity0pagerank-1peel-1degree-1
1251,"('name:Wick Whittlestick degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000298864')",betweenness-1diversity0pagerank-1peel-1degree-1
1252,"('name:Willow Heddle degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000284493')",betweenness-1diversity0pagerank-1peel-1degree-1
1253,"('name:Daeron II Targaryen degree:2 peel:2 diversity:0.693147181 betweenness:', '0.001246763 pagerank:0.000257479')",betweenness7diversity0pagerank-1peel-1degree-1
1254,"('name:Martyn Lannister degree:2 peel:2 diversity:0.693147181 betweenness:', '3.11e-05 pagerank:0.000350362')",betweenness0diversity0pagerank-1peel-1degree-1
1255,"('name:Shadrich degree:2 peel:2 diversity:0.693147181 betweenness:', '0.000132657 pagerank:0.000322764')",betweenness0diversity0pagerank-1peel-1degree-1
1256,"('name:Torrhen Karstark degree:3 peel:2 diversity:0.636514168 betweenness:', '5.23e-05 pagerank:0.000400213')",betweenness0diversity0pagerank-1peel-1degree-1
